task,family,model,metric,rule_id,scope,path,line,text,name
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,88,    private final int[] coef;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,93,      this.coef = coef;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,97,    public void open(OpenContext ctx) {,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,98,      win = new int[WIN];,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,99,      filled = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,103,"    public void flatMap(Tuple5<Long, Integer, Integer, Integer, Integer> in,",
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,106,        win[k] = win[k - 1];,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,108,      win[0] = in.f1;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,109,      filled = filled + 1;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,111,        return;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,113,      long acc = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,115,        acc += (long) win[k] * coef[k];,
M1,F2,flink,C7,JAVA-C7,BandPass,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,117,"      out.collect(Tuple5.of(in.f0, in.f1, truncDiv(acc, 1000), 0, 0));",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,122,"  static class Derivative extends RichFlatMapFunction<Tuple5<Long, Integer, Integer, Integer, Integer>,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,124,    private static final int WIN = 5;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,125,    private final int[] coef;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,130,      this.coef = coef;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,134,    public void open(OpenContext ctx) {,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,135,      win = new int[WIN];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,136,      filled = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,140,"    public void flatMap(Tuple5<Long, Integer, Integer, Integer, Integer> in,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,143,        win[k] = win[k - 1];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,145,      win[0] = in.f2;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,146,      filled = filled + 1;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,148,        return;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,150,      long acc = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,152,        acc += (long) win[k] * coef[k];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,154,"      out.collect(Tuple5.of(in.f0, in.f1, truncDiv(acc, 1), 0, 0));",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,159,"  static class SquareMwi extends RichFlatMapFunction<Tuple5<Long, Integer, Integer, Integer, Integer>,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,161,    private static final int WIN = 30;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,166,    public void open(OpenContext ctx) {,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,167,      win = new int[WIN];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,168,      filled = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,172,"    public void flatMap(Tuple5<Long, Integer, Integer, Integer, Integer> in,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,174,      long d = in.f2;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,175,"      int sq = truncDiv(d * d, 1000);",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,177,        win[k] = win[k - 1];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,179,      win[0] = sq;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,180,      filled = filled + 1;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,182,        return;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,184,      long sum = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,186,        sum += win[k];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,188,"      out.collect(Tuple5.of(in.f0, in.f1, sq, truncDiv(sum, WIN), 0));",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,193,"  static class Threshold extends RichFlatMapFunction<Tuple5<Long, Integer, Integer, Integer, Integer>,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,195,    private static final int WIN = 180;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,200,    public void open(OpenContext ctx) {,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,201,      win = new int[WIN];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,202,      filled = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,206,"    public void flatMap(Tuple5<Long, Integer, Integer, Integer, Integer> in,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,209,        win[k] = win[k - 1];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,211,      win[0] = in.f3;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,212,      filled = filled + 1;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,214,        return;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,216,      long sum = 0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,218,        sum += win[k];,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,220,"      out.collect(Tuple5.of(in.f0, in.f1, in.f2, in.f3, truncDiv(sum, WIN)));",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,230,"  static class Assemble extends RichFlatMapFunction<Tuple5<Long, Integer, Integer, Integer, Integer>,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,232,    private final int[] v1;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,235,      this.v1 = v1;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,243,    public void open(OpenContext ctx) {,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,244,      mliiAt = new HashMap<>();,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,245,      mwiAt = new HashMap<>();,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,246,      thrAt = new HashMap<>();,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,250,"    public void flatMap(Tuple5<Long, Integer, Integer, Integer, Integer> in,",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,252,      long n = in.f0;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,253,"      mliiAt.put(n, in.f1);",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,254,"      mwiAt.put(n + 3, in.f3);",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,255,"      thrAt.put(n + 4, in.f4);",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,256,      Integer raw = mliiAt.get(n);,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,257,      Integer mwi = mwiAt.get(n);,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,258,      Integer thr = thrAt.get(n);,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,260,        return;,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,262,"      out.collect(Tuple5.of(n, raw - 900, mwi * 5, (mwi - thr * 2) * 5, v1[(int) n] - 900));",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,263,      mliiAt.remove(n);,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,264,      mwiAt.remove(n);,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,265,      thrAt.remove(n);,
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,362,"        env.addSource(new PacedSource(mlii, slots));",
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,363,    src.flatMap(new BandPass(bpCoef)),
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,364,        .flatMap(new Derivative(dCoef)),
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,365,        .flatMap(new SquareMwi()),
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,366,        .flatMap(new Threshold()),
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,367,        .flatMap(new Assemble(v1)),
M1,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F2_ecg/flink/F2Ecg.java,368,"        .addSink(new CanonicalSink(out, family, variant));",
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,15,"DECLARE value INTEGER STREAM A, 1/10 FILE 'f3_a.txt'",
M1,F3,rql,C4d,RQL-C4d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,15,"DECLARE value INTEGER STREAM A, 1/10 FILE 'f3_a.txt'",
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,16,"DECLARE value INTEGER, aux INTEGER STREAM B, 1/5 FILE 'f3_b2.txt'",
M1,F3,rql,C4d,RQL-C4d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,16,"DECLARE value INTEGER, aux INTEGER STREAM B, 1/5 FILE 'f3_b2.txt'",
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,17,SELECT B.value STREAM B_value FROM B,
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,18,SELECT B.aux STREAM B_aux FROM B,
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,19,SELECT * STREAM f3_mix FROM (A>2)#(B_value>1),
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,20,"SELECT * STREAM f3_win FROM f3_mix@(1,30)",
M1,F3,rql,C3d,RQL-C3d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,20,"SELECT * STREAM f3_win FROM f3_mix@(1,30)",
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,21,SELECT f3_win[0] STREAM f3_base FROM f3_win.avg,
M1,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,22,"SELECT f3_base[0], B_aux[0] STREAM f3_out FROM f3_base+B_aux",
M1,F3,python,C5,PY-C5-CONSTANT,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,50,    SHIFT = 5,
M1,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,59,    t0 = time.monotonic_ns(),
M1,F3,python,C1,PY-C1-SLOT,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,60,    for r in range(slots):,
M1,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,61,        deadline = t0 + r * INTERVAL_NS,
M1,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,62,        now = time.monotonic_ns(),
M1,F3,python,C1,PY-C1-NESTED,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,73,"        for k in range(WIN - 1, 0, -1):",
M1,F3,python,C5,PY-C5-WARMUP,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,77,        if filled < WIN:,
M1,F3,python,C5,PY-C5-CONSTANT,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,79,        logical_index = SHIFT + r + 1,
M1,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,64,            time.sleep((deadline - now) / 1e9),
M1,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,57,    filled = 0,run.filled
M1,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,54,    ia = 0,run.ia
M1,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,55,    ib = 0,run.ib
M1,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,52,    ua = 0,run.ua
M1,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,53,    ub = 0,run.ub
M1,F3,python,C3,PY-C3-WINDOW,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,56,    win = [0] * WIN,run.win
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,45,"def run(a_values, b_values, b_aux, slots):",
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,46,"    """"""Zwraca listę (logical_index, wartość) dla `slots` zdarzeń scalonych.""""""",
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,47,    UNIT_A = 3,
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,48,    UNIT_B = 6,
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,49,    INTERVAL_NS = 66_666_667,
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,51,    WIN = 30,
M1,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,58,    out = [],
