task,family,model,metric,rule_id,path,line,confirmed,coder
M1,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/rql/core.rql,22,,Codex-manual
M1,F3,python,C5,PY-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,50,,Codex-manual
M1,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,59,,Codex-manual
M1,F3,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,60,,Codex-manual
M1,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,61,,Codex-manual
M1,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,62,,Codex-manual
M1,F3,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,73,,Codex-manual
M1,F3,python,C5,PY-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,77,,Codex-manual
M1,F3,python,C5,PY-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,79,,Codex-manual
M1,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,64,,Codex-manual
M1,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,57,,Codex-manual
M1,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,54,,Codex-manual
M1,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,55,,Codex-manual
M1,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,52,,Codex-manual
M1,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,53,,Codex-manual
M1,F3,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,56,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,45,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,46,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,47,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,48,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,49,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,51,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,58,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,63,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,65,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,80,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,66,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,70,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,74,,Codex-manual
M1,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/python/core.py,78,,Codex-manual
M1,F3,flink,C5,JAVA-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,43,,Codex-manual
M1,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,61,,Codex-manual
M1,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,62,,Codex-manual
M1,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,63,,Codex-manual
M1,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,64,,Codex-manual
M1,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,67,,Codex-manual
M1,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,111,,Codex-manual
M1,F3,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,116,,Codex-manual
M1,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,120,,Codex-manual
M1,F3,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,96,,Codex-manual
M1,F3,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,97,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,39,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,40,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,41,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,42,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,44,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,45,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,46,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,47,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,50,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,51,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,52,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,56,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,57,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,58,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,59,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,60,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,66,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,69,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,71,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,72,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,73,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,75,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,76,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,77,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,79,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,84,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,85,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,93,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,94,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,95,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,100,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,104,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,105,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,106,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,110,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,112,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,114,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,115,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,117,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,119,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,121,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,123,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,124,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,201,,Codex-manual
M1,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M1/F3_multirate/flink/F3Multirate.java,202,,Codex-manual
M2,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,16,,Codex-manual
M2,F1,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,16,,Codex-manual
M2,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,17,,Codex-manual
M2,F1,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,17,,Codex-manual
M2,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,18,,Codex-manual
M2,F1,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,18,,Codex-manual
M2,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,19,,Codex-manual
M2,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/rql/core.rql,20,,Codex-manual
M2,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,41,,Codex-manual
M2,F1,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,42,,Codex-manual
M2,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,43,,Codex-manual
M2,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,44,,Codex-manual
M2,F1,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,48,,Codex-manual
M2,F1,python,C5,PY-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,51,,Codex-manual
M2,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,46,,Codex-manual
M2,F1,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,39,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,35,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,36,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,37,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,38,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,40,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,45,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,47,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,53,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,54,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,55,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,49,,Codex-manual
M2,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/python/core.py,52,,Codex-manual
M2,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,47,,Codex-manual
M2,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,48,,Codex-manual
M2,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,49,,Codex-manual
M2,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,50,,Codex-manual
M2,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,53,,Codex-manual
M2,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,81,,Codex-manual
M2,F1,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,85,,Codex-manual
M2,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,89,,Codex-manual
M2,F1,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,68,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,34,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,35,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,36,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,37,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,38,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,41,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,42,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,46,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,52,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,55,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,60,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,61,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,65,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,66,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,67,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,71,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,75,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,76,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,80,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,82,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,84,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,86,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,88,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,90,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,93,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,95,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,96,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,170,,Codex-manual
M2,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F1_fir/flink/F1Fir.java,171,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,19,,Codex-manual
M2,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,19,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,20,,Codex-manual
M2,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,20,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,21,,Codex-manual
M2,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,21,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,23,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,25,,Codex-manual
M2,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,25,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,26,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,27,,Codex-manual
M2,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/rql/core.rql,29,,Codex-manual
